,Name,Value (€)
829,Pol Lozano,6000000.0
830,Edu Expósito,4000000.0
831,Ramón Terrats,3000000.0
832,Javi Puado,10000000.0
833,Pere Milla,1200000.0
834,Tyrhys Dolan,10000000.0
835,Cyril Ngonge,8000000.0
836,Jofre Carreras,3000000.0
837,Antoniu Roca,1800000.0
838,Roberto Fernández,10000000.0
839,Kike García,800000.0
840,Augusto Batalla,6000000.0
841,Dani Cárdenas,1800000.0
842,Nobel Mendy,6000000.0
843,Abdul Mumin,4000000.0
844,Luiz Felipe,3000000.0
845,Jozhua Vertrouwd,3000000.0
846,Florian Lejeune,2000000.0
847,Pep Chavarría,10000000.0
848,Alfonso Espino,1000000.0
849,Andrei Rațiu,18000000.0
850,Iván Balliu,1200000.0
851,Gerard Gumbau,1400000.0
852,Pedro Díaz,3000000.0
853,Unai López,2500000.0
854,Óscar Valentín,2200000.0
855,Pathé Ciss,2000000.0
856,Samu Becerra,300000.0
857,Randy Nteka,1200000.0
858,Óscar Trejo,400000.0
859,Carlos Martín,2500000.0
860,Álvaro García,1800000.0
861,Ilias Akhomach,12000000.0
862,Jorge de Frutos,12000000.0
863,Fran Pérez,3000000.0
864,Isi Palazón,3000000.0
865,Alemão,3500000.0
866,Sergio Camello,2000000.0
867,Sergio Herrera,3000000.0
868,Aitor Fernández,600000.0
869,Enzo Boyomo,20000000.0
870,Jorge Herrando,3500000.0
871,Alejandro Catena,2800000.0
872,Abel Bretones,4500000.0
873,Javi Galán,3500000.0
874,Juan Cruz,1200000.0
875,Valentin Rosier,3000000.0
876,Iñigo Arguibide,500000.0
877,Lucas Torró,2800000.0
878,Iker Muñoz,2000000.0
879,Jon Moncayola,7000000.0
880,Asier Osambela,1000000.0
881,Aimar Oroz,9000000.0
882,Moi Gómez,1800000.0
883,Víctor Muñoz,10000000.0
884,Raúl Moro,7000000.0
885,Rubén García,1800000.0
886,Iker Benito,1500000.0
887,Kike Barja,1500000.0
888,Raúl García,3000000.0
889,Ante Budimir,3000000.0
890,Iñaki Peña,8000000.0
891,Alejandro Iturbe,2000000.0
892,Matías Dituro,200000.0
893,David Affengruber,9000000.0
894,Víctor Chust,4000000.0
895,John Donald,1000000.0
896,Pedro Bigas,400000.0
897,Adrià Pedrosa,4000000.0
898,Léo Pétrot,1500000.0
899,Héctor Fort,12000000.0
900,Buba Sangaré,1000000.0
901,Federico Redondo,4000000.0
902,Marc Aguado,3000000.0
903,Martim Neto,5000000.0
904,Aleix Febas,4000000.0
905,Gonzalo Villar,1800000.0
906,Germán Valera,5000000.0
907,Lucas Cepeda,3200000.0
908,Tete Morente,1800000.0
909,Yago Santiago,800000.0
910,Grady Diangana,3500000.0
911,Josan,100000.0
912,Adam Boayar,500000.0
913,Rafa Mir,4000000.0
914,Álvaro Rodríguez,4000000.0
915,André Silva,3000000.0
916,Mathew Ryan,2000000.0
917,Pablo Campos,1500000.0
918,Matías Moreno,4000000.0
919,Alan Matturro,4000000.0
920,Adrián Dela,2000000.0
921,Unai Elgezabal,600000.0
922,Manu Sánchez,6000000.0
923,Diego Pampín,1200000.0
924,Jeremy Toljan,2200000.0
925,Víctor García,1000000.0
926,Ugo Raghouber,3000000.0
927,Oriol Rey,2000000.0
928,Kervin Arriaga,1500000.0
929,Pablo Martínez,2000000.0
930,Unai Vencedor,2000000.0
931,Jon Ander Olasagasti,1800000.0
932,Carlos Álvarez,15000000.0
933,Roger Brugué,2000000.0
934,Paco Cortés,300000.0
935,Tay Abed,750000.0
936,Kareem Tunde,500000.0
937,Iker Losada,1400000.0
938,Karl Etta Eyong,20000000.0
939,Iván Romero,7500000.0
940,Carlos Espí,2000000.0
941,José Luis Morales,400000.0
942,Leo Román,5000000.0
943,Lucas Bergström,1500000.0
944,Iván Cuéllar,100000.0
945,Marash Kumbulla,5000000.0
946,Martin Valjent,4500000.0
947,Antonio Raíllo,1500000.0
948,Johan Mojica,1800000.0
949,Toni Lato,1500000.0
950,Pablo Maffeo,5000000.0
951,Mateu Morey,1500000.0
952,Samú Costa,15000000.0
953,Omar Mascarell,800000.0
954,Sergi Darder,3500000.0
955,Antonio Sánchez,2400000.0
956,Manu Morlanes,2400000.0
957,Jan Salas,500000.0
958,Pablo Torre,5000000.0
959,Jan Virgili,12000000.0
960,Javi Llabrés,800000.0
961,Takuma Asano,1800000.0
962,Justin Kalumba,800000.0
963,Vedat Muriqi,4500000.0
964,Zito Luvumbo,3500000.0
965,Mateo Joseph,3500000.0
966,Abdón Prats,900000.0
967,David Soria,3000000.0
968,Jiri Letacek,2000000.0
969,Abdel Abqar,6000000.0
970,Sebastián Boselli,2800000.0
971,Zaid Romero,2000000.0
972,Dakonam Djené,1600000.0
973,Domingos Duarte,800000.0
974,Diego Rico,1200000.0
975,Davinchi,1000000.0
976,Juan Iglesias,5000000.0
977,Kiko Femenía,800000.0
978,Ismael Bekhoucha,300000.0
979,Allan Nyom,200000.0
980,Mario Martín,5000000.0
981,Mauro Arambarri,10000000.0
982,Luis Milla,3500000.0
983,Javi Muñoz,1500000.0
984,Adrián Liso,8000000.0
985,Veljko Birmancevic,4500000.0
986,Juanmi,1200000.0
987,Abu Kamara,3000000.0
988,Álex Sancris,2000000.0
989,Borja Mayoral,7500000.0
990,Martín Satriano,6000000.0
991,Luis Vázquez,2000000.0
992,Horațiu Moldovan,2000000.0
993,Aarón Escandell,2000000.0
994,David Carmo,10000000.0
995,Eric Bailly,1500000.0
996,David Costas,1400000.0
997,Dani Calvo,1000000.0
998,Javi López,5000000.0
999,Rahim Alhassane,2000000.0
1000,Nacho Vidal,1600000.0
1001,Lucas Ahijado,700000.0
1002,Leander Dendoncker,4000000.0
1003,Santiago Colombatto,3000000.0
1004,Nicolás Fonseca,3000000.0
1005,Alberto Reina,1500000.0
1006,Kwasi Sibo,1400000.0
1007,Santi Cazorla,200000.0
1008,Luka Ilic,2000000.0
1009,Pablo Agudín,25000.0
1010,Thiago Fernández,4500000.0
1011,Ilyas Chaira,4000000.0
1012,Ovie Ejaria,500000.0
1013,Haissem Hassan,5000000.0
1014,Federico Viñas,4000000.0
1015,Thiago Borbas,4000000.0
1016,Álex Forés,800000.0
1017,Antonio Sivera,6000000.0
1018,Raúl Fernández,200000.0
1019,Jon Pacheco,5000000.0
1020,Ville Koski,1500000.0
1021,Facundo Garcés,1000000.0
1022,Youssef Enríquez,5000000.0
1023,Victor Parada,2000000.0
1024,Nahuel Tenaglia,3000000.0
1025,Jonny Otto,2500000.0
1026,Antonio Blanco,10000000.0
1027,Carlos Protesoni,1000000.0
1028,Ander Guevara,3000000.0
1029,Carles Aleñá,3000000.0
1030,Pablo Ibáñez,3000000.0
1031,Jon Guridi,2500000.0
1032,Calebe,2000000.0
1033,Denis Suárez,1200000.0
1034,Abde Rebbach,1500000.0
1035,Ángel Pérez,600000.0
1036,Lucas Boyé,5000000.0
1037,Toni Martínez,3500000.0
1038,Ibrahim Diabate,1500000.0
1039,Mariano Díaz,800000.0
1040,Aitor Mañas,200000.0
1041,Josep Martínez,9000000.0
1042,Yann Sommer,2500000.0
1043,Raffaele Di Gennaro,300000.0
1044,Alessandro Bastoni,80000000.0
1045,Yann Bisseck,35000000.0
1046,Manuel Akanji,22000000.0
1047,Stefan de Vrij,3500000.0
1048,Francesco Acerbi,2500000.0
1049,Federico Dimarco,50000000.0
1050,Carlos Augusto,26000000.0
1051,Denzel Dumfries,25000000.0
1052,Matteo Darmian,1500000.0
1053,Hakan Çalhanoğlu,22000000.0
1054,Nicolò Barella,60000000.0
1055,Petar Sučić,30000000.0
1056,Davide Frattesi,28000000.0
1057,Andy Diouf,18000000.0
1058,Piotr Zieliński,10000000.0
1059,Henrikh Mkhitaryan,3500000.0
1060,Luis Henrique,23000000.0
1061,Lautaro Martínez,85000000.0
1062,Marcus Thuram,60000000.0
1063,Ange-Yoan Bonny,35000000.0
1064,Pio Esposito,35000000.0
1065,Michele Di Gregorio,18000000.0
1066,Mattia Perin,2000000.0
1067,Carlo Pinsoglio,200000.0
1068,Bremer,35000000.0
1069,Pierre Kalulu,28000000.0
1070,Federico Gatti,20000000.0
1071,Lloyd Kelly,20000000.0
1072,Juan Cabal,9000000.0
1073,Emil Holm,13000000.0
1074,Manuel Locatelli,25000000.0
1075,Khéphren Thuram,40000000.0
1076,Weston McKennie,22000000.0
1077,Fabio Miretti,14000000.0
1078,Andrea Cambiaso,30000000.0
1079,Filip Kostić,3500000.0
1080,Teun Koopmeiners,28000000.0
1081,Vasilije Adžić,8000000.0
1082,Kenan Yıldız,75000000.0
1083,Jérémie Boga,8000000.0
1084,Francisco Conceição,30000000.0
1085,Edon Zhegrova,20000000.0
1086,Loïs Openda,40000000.0
1087,Dušan Vlahović,35000000.0
1088,Jonathan David,35000000.0
1089,Arkadiusz Milik,1500000.0
1090,Mike Maignan,25000000.0
1091,Pietro Terracciano,1000000.0
1092,Lorenzo Torriani,500000.0
1093,Strahinja Pavlović,28000000.0
1094,Koni De Winter,20000000.0
1095,Fikayo Tomori,20000000.0
1096,Matteo Gabbia,20000000.0
1097,David Odogu,5000000.0
1098,Davide Bartesaghi,18000000.0
1099,Pervis Estupiñán,14000000.0
1100,Zachary Athekame,8000000.0
1101,Ardon Jashari,32000000.0
1102,Youssouf Fofana,28000000.0
1103,Samuele Ricci,25000000.0
1104,Adrien Rabiot,20000000.0
1105,Ruben Loftus-Cheek,10000000.0
1106,Luka Modrić,4000000.0
1107,Alexis Saelemaekers,25000000.0
1108,Rafael Leão,70000000.0
1109,Christian Pulisic,60000000.0
1110,Christopher Nkunku,32000000.0
1111,Santiago Gimenez,20000000.0
1112,Niclas Füllkrug,8000000.0
1113,Vanja Milinković-Savić,20000000.0
1114,Alex Meret,14000000.0
1115,Nikita Contini,400000.0
1116,Mathias Ferrante,200000.0
1117,Alessandro Buongiorno,45000000.0
1118,Sam Beukema,28000000.0
1119,Amir Rrahmani,12000000.0
1120,Juan Jesus,1500000.0
1121,Mathías Olivera,18000000.0
1122,Miguel Gutiérrez,17000000.0
1123,Leonardo Spinazzola,3500000.0
1124,Giovanni Di Lorenzo,10000000.0
1125,Pasquale Mazzocchi,1700000.0
1126,Billy Gilmour,20000000.0
1127,Stanislav Lobotka,18000000.0
1128,Scott McTominay,45000000.0
1129,Frank Anguissa,25000000.0
1130,Kevin De Bruyne,15000000.0
1131,Eljif Elmas,14000000.0
1132,Antonio Vergara,2500000.0
1133,Alisson Santos,4000000.0
1134,David Neres,28000000.0
1135,Matteo Politano,8000000.0
1136,Rasmus Højlund,45000000.0
1137,Romelu Lukaku,15000000.0
1138,Giovane,12000000.0
1139,Mile Svilar,35000000.0
1140,Pierluigi Gollini,800000.0
1141,Radoslaw Zelezny,200000.0
1142,Evan Ndicka,30000000.0
1143,Gianluca Mancini,15000000.0
1144,Daniele Ghilardi,8000000.0
1145,Jan Ziolkowski,7500000.0
1146,Mario Hermoso,7000000.0
1147,Angeliño,17000000.0
1148,Konstantinos Tsimikas,10000000.0
1149,Zeki Çelik,12000000.0
1150,Devyne Rensch,8500000.0
1151,Bryan Cristante,7000000.0
1152,Manu Koné,50000000.0
1153,Neil El Aynaoui,20000000.0
1154,Niccolò Pisilli,12000000.0
1155,Lorenzo Pellegrini,9000000.0
1156,Bryan Zaragoza,10000000.0
1157,Stephan El Shaarawy,2500000.0
1158,Matías Soulé,35000000.0
1159,Lorenzo Venturino,1500000.0
1160,Paulo Dybala,5000000.0
1161,Evan Ferguson,25000000.0
1162,Donyell Malen,25000000.0
1163,Artem Dovbyk,20000000.0
1164,Robinio Vaz,10000000.0
1165,Marco Carnesecchi,25000000.0
1166,Marco Sportiello,1000000.0
1167,Francesco Rossi,100000.0
1168,Isak Hien,25000000.0
1169,Giorgio Scalvini,25000000.0
1170,Honest Ahanor,25000000.0
1171,Odilon Kossounou,22000000.0
1172,Sead Kolasinac,6000000.0
1173,Berat Djimsiti,5000000.0
1174,Marten de Roon,3500000.0
1175,Éderson,40000000.0
1176,Yunus Musah,18000000.0
1177,Mario Pašalić,7000000.0
1178,Raoul Bellanova,22000000.0
1179,Davide Zappacosta,3500000.0
1180,Nicola Zalewski,15000000.0
1181,Mitchel Bakker,4000000.0
1182,Lorenzo Bernasconi,4000000.0
1183,Charles De Ketelaere,35000000.0
1184,Lazar Samardžić,15000000.0
1185,Kamaldeen Sulemana,18000000.0
1186,Giacomo Raspadori,22000000.0
1187,Gianluca Scamacca,25000000.0
1188,Nikola Krstović,20000000.0
1189,Jean Butez,4500000.0
1190,Noel Törnqvist,2000000.0
1191,Nikola Cavlina,750000.0
1192,Henrique Menke,300000.0
1193,Mauro Vigorito,150000.0
1194,Jacobo Ramón,18000000.0
1195,Diego Carlos,8500000.0
1196,Marc Oliver Kempf,3000000.0
1197,Edoardo Goldaniga,2500000.0
1198,Álex Valle,10000000.0
1199,Alberto Moreno,1000000.0
1200,Ignace Van der Brempt,3500000.0
1201,Mërgim Vojvoda,3000000.0
1202,Ivan Smolcic,2500000.0
1203,Máximo Perrone,25000000.0
1204,Maxence Caqueret,15000000.0
1205,Lucas Da Cunha,15000000.0
1206,Sergi Roberto,1500000.0
1207,Adrian Lahdo,1000000.0
1208,Nico Paz,65000000.0
1209,Martin Baturina,18000000.0
1210,Jesús Rodríguez,30000000.0
1211,Assane Diao,30000000.0
1212,Jayden Addai,20000000.0
1213,Nicolas Kühn,15000000.0
1214,Anastasios Douvikas,10000000.0
1215,Álvaro Morata,8000000.0
1216,Lukasz Skorupski,2500000.0
1217,Federico Ravaglia,2000000.0
1218,Massimo Pessina,1000000.0
1219,Jhon Lucumí,25000000.0
1220,Torbjørn Heggem,14000000.0
1221,Martin Vitík,10000000.0
1222,Eivind Helland,6000000.0
1223,Nicolò Casale,5000000.0
1224,Kevin Bonifazi,300000.0
1225,Juan Miranda,15000000.0
1226,Charalampos Lykogiannis,1500000.0
1227,Nadir Zortea,7500000.0
1228,Lorenzo De Silvestri,700000.0
1229,Nikola Moro,6500000.0
1230,Lewis Ferguson,20000000.0
1231,Tommaso Pobega,9000000.0
1232,Simon Sohm,8000000.0
1233,Remo Freuler,4000000.0
1234,João Mário,8500000.0
1235,Jens Odgaard,15000000.0
1236,Nicolò Cambiaghi,18000000.0
1237,Jonathan Rowe,16000000.0
1238,Benja Domínguez,12000000.0
1239,Riccardo Orsolini,25000000.0
1240,Federico Bernardeschi,3500000.0
1241,Santiago Castro,35000000.0
1242,Thijs Dallinga,12000000.0
1243,David de Gea,3500000.0
1244,Oliver Christensen,1500000.0
1245,Luca Lezzerini,350000.0
1246,Pietro Comuzzo,23000000.0
1247,Marin Pongracic,7500000.0
1248,Luca Ranieri,7000000.0
1249,Eddy Kouadio,2500000.0
1250,Daniele Rugani,2000000.0
1251,Eman Košpo,1500000.0
1252,Niccolò Fortini,10000000.0
1253,Robin Gosens,6000000.0
1254,Fabiano Parisi,4500000.0
1255,Luis Balbo,100000.0
1256,Dodô,18000000.0
1257,Tariq Lamptey,8000000.0
1258,Rolando Mandragora,10000000.0
1259,Nicolò Fagioli,14000000.0
1260,Jacopo Fazzini,9000000.0
1261,Marco Brescianini,7500000.0
1262,Cher Ndour,5000000.0
1263,Giovanni Fabbian,10000000.0
1264,Abdelhamid Sabiri,1500000.0
1265,Jack Harrison,10000000.0
1266,Manor Solomon,9000000.0
1267,Albert Gudmundsson,13000000.0
1268,Moise Kean,45000000.0
1269,Roberto Piccoli,18000000.0
1270,Ivan Provedel,3000000.0
1271,Edoardo Motta,1200000.0
1272,Alessio Furlanetto,50000.0
1273,Mario Gila,30000000.0
1274,Alessio Romagnoli,7000000.0
1275,Oliver Provstgaard,4500000.0
1276,Samuel Gigot,1500000.0
1277,Patric,1500000.0
1278,Nuno Tavares,15000000.0
1279,Luca Pellegrini,3500000.0
1280,Adam Marusic,3000000.0
1281,Manuel Lazzari,2500000.0
1282,Elseid Hysaj,1500000.0
1283,Nicolò Rovella,28000000.0
1284,Reda Belahyane,8500000.0
1285,Danilo Cataldi,3500000.0
1286,Kenneth Taylor,23000000.0
1287,Toma Bašić,2500000.0
1288,Daniel Maldini,8000000.0
1289,Adrian Przyborek,7000000.0
1290,Fisayo Dele-Bashiru,6500000.0
1291,Mattia Zaccagni,15000000.0
1292,Gustav Isaksen,17000000.0
1293,Tijjani Noslin,6500000.0
1294,Matteo Cancellieri,5500000.0
1295,Pedro,1000000.0
1296,Boulaye Dia,10000000.0
1297,Petar Ratkov,7000000.0
1298,Arijanet Murić,7500000.0
1299,Stefano Turati,3000000.0
1300,Gioele Zacchi,600000.0
1301,Giacomo Satalino,400000.0
1302,Tarik Muharemović,14000000.0
1303,Jay Idzes,10000000.0
1304,Fali Candé,3000000.0
1305,Filippo Romagna,800000.0
1306,Pedro Felipe,700000.0
1307,Josh Doig,5000000.0
1308,Ulisses Garcia,3000000.0
1309,Edoardo Pieragnolo,2000000.0
1310,Sebastian Walukiewicz,4500000.0
1311,Woyo Coulibaly,2000000.0
1312,Daniel Boloca,5000000.0
1313,Luca Lipani,4500000.0
1314,Nemanja Matić,1800000.0
1315,Ismaël Koné,14000000.0
1316,Kristian Thorstvedt,10000000.0
1317,Aster Vranckx,7000000.0
1318,Edoardo Iannoni,800000.0
1319,Cristian Volpato,10000000.0
1320,Darryl Bakola,4000000.0
1321,Armand Laurienté,14000000.0
1322,Alieu Fadera,4500000.0
1323,Domenico Berardi,7500000.0
1324,Andrea Pinamonti,15000000.0
1325,M'Bala Nzola,6000000.0
1326,Luca Moro,2000000.0
1327,Zion Suzuki,20000000.0
1328,Edoardo Corvi,700000.0
1329,Filippo Rinaldi,300000.0
1330,Alessandro Circati,8000000.0
1331,Abdoulaye Ndiaye,6500000.0
1332,Mariano Troilo,6000000.0
1333,Lautaro Valenti,1500000.0
1334,Emanuele Valeri,3000000.0
1335,Franco Carboni,900000.0
1336,Sascha Britschgi,7000000.0
1337,Enrico Delprato,6000000.0
1338,Mandela Keita,12000000.0
1339,Nahuel Estévez,1500000.0
1340,Adrián Bernabé,15000000.0
1341,Oliver Sørensen,7500000.0
1342,Hans Nicolussi Caviglia,7000000.0
1343,Christian Ordóñez,6500000.0
1344,Benja Cremaschi,4500000.0
1345,Gaetano Oristanio,6000000.0
1346,Jacob Ondrejka,8000000.0
1347,Gabriel Strefezza,7000000.0
1348,Pontus Almqvist,2000000.0
1349,Mateo Pellegrino,10000000.0
1350,Matija Frigan,7500000.0
1351,Nesta Elphege,500000.0
1352,Maduka Okoye,8000000.0
1353,Răzvan Sava,2500000.0
1354,Alessandro Nunziante,1800000.0
1355,Daniele Padelli,150000.0
1356,Oumar Solet,20000000.0
1357,Thomas Kristensen,9000000.0
1358,Nicolò Bertola,6000000.0
1359,Branimir Mlacic,4000000.0
1360,Christian Kabasele,800000.0
1361,Jordan Zemura,4000000.0
1362,Hassane Kamara,3000000.0
1363,Alessandro Zanoli,5000000.0
1364,Kingsley Ehizibue,2000000.0
1365,Jesper Karlström,4000000.0
1366,Abdoulaye Camara,1500000.0
1367,Arthur Atta,15000000.0
1368,Lennon Miller,8000000.0
1369,Jurgen Ekkelenkamp,7000000.0
1370,Jakub Piotrowski,4500000.0
1371,Oier Zarraga,1800000.0
1372,Juan Arizala,1000000.0
1373,Nicolò Zaniolo,13000000.0
1374,Keinan Davis,4000000.0
1375,Adam Buksa,4000000.0
1376,Vakoun Bayo,3500000.0
1377,Franco Israel,3800000.0
1378,Alberto Paleari,1000000.0
1379,Lapo Siviero,300000.0
1380,Saúl Coco,9000000.0
1381,Luca Marianucci,7500000.0
1382,Ardian Ismajli,6000000.0
1383,Guillermo Maripán,4000000.0
1384,Enzo Ebosse,1500000.0
1385,Saba Sazonov,1300000.0
1386,Niels Nkounkou,3500000.0
1387,Rafa Obrador,2000000.0
1388,Cristiano Biraghi,1400000.0
1389,Marcus Pedersen,3500000.0
1390,Matteo Prati,6000000.0
1391,Adrien Tamèze,2000000.0
1392,Cesare Casadei,14000000.0
1393,Ivan Ilić,10000000.0
1394,Gvidas Gineitis,5500000.0
1395,Emirhan İlkhan,1500000.0
1396,Valentino Lazaro,4000000.0
1397,Nikola Vlašić,9000000.0
1398,Tino Anjorin,5000000.0
1399,Sergiu Perciun,1500000.0
1400,Alieu Njie,2500000.0
1401,Zakaria Aboukhlal,9000000.0
1402,Zanos Savva,200000.0
1403,Ché Adams,8500000.0
1404,Giovanni Simeone,5000000.0
1405,Sandro Kulenović,4000000.0
1406,Duván Zapata,3000000.0
1407,Justin Bijlow,4000000.0
1408,Nicola Leali,1500000.0
1409,Benjamin Siegrist,600000.0
1410,Ernestas Lysionok,200000.0
1411,Daniele Sommariva,100000.0
1412,Johan Vásquez,13000000.0
1413,Leo Østigård,10000000.0
1414,Nils Zätterström,3000000.0
1415,Alessandro Marcandalli,2500000.0
1416,Sebastian Otoa,2500000.0
1417,Aarón Martín,7000000.0
1418,Brooke Norton-Cuffy,16000000.0
1419,Stefano Sabelli,1400000.0
1420,Morten Frendrup,18000000.0
1421,Jean Onana,1300000.0
1422,Patrizio Masini,6000000.0
1423,Mikael Egill Ellertsson,3500000.0
1424,Amorim,2500000.0
1425,Tommaso Baldanzi,10000000.0
1426,Ruslan Malinovskyi,2500000.0
1427,Maxwel Cornet,5000000.0
1428,Junior Messias,1200000.0
1429,Vitinha,110000000.0
1430,Jeff Ekhator,7000000.0
1431,Lorenzo Colombo,6000000.0
1432,Caleb Ekuban,1300000.0
1433,Elia Caprile,15000000.0
1434,Alen Sherri,1000000.0
1435,Giuseppe Ciocci,100000.0
1436,Alberto Dossena,7000000.0
1437,Juan Rodríguez,5000000.0
1438,Adam Obert,4000000.0
1439,Yerry Mina,3000000.0
1440,Zé Pedro,2500000.0
1441,Riyad Idrissi,2500000.0
1442,Marco Palestra,25000000.0
1443,Gabriele Zappa,4000000.0
1444,Othniël Raterink,450000.0
1445,Ibrahim Sulemana,6000000.0
1446,Michel Adopo,6000000.0
1447,Michael Folorunsho,6000000.0
1448,Joseph Liteta,2000000.0
1449,Alessandro Deiola,1600000.0
1450,Luca Mazzitelli,1400000.0
1451,Gianluca Gaetano,4000000.0
1452,Mattia Felici,2800000.0
1453,Agustín Albarracín,1800000.0
1454,Sebastiano Esposito,9000000.0
1455,Semih Kılıçsoy,10000000.0
1456,Gennaro Borrelli,3000000.0
1457,Andrea Belotti,1500000.0
1458,Yael Trepy,1500000.0
1459,Leonardo Pavoletti,700000.0
1460,Adrian Semper,3500000.0
1461,Simone Scuffet,1000000.0
1462,Nícolas,100000.0
1463,Simone Canestrelli,7000000.0
1464,Rosen Bozhinov,2500000.0
1465,Francesco Coppola,2500000.0
1466,Raúl Albiol,800000.0
1467,Arturo Calabresi,700000.0
1468,Antonio Caracciolo,500000.0
1469,Daniel Denoon,500000.0
1470,Marius Marin,3000000.0
1471,Malthe Højholt,1200000.0
1472,Felipe Loyola,8000000.0
1473,Ebenezer Akinsanmiro,6500000.0
1474,İsak Vural,5000000.0
1475,Michel Aebischer,4500000.0
1476,Gabriele Piccinini,4000000.0
1477,Idrissa Touré,6000000.0
1478,Juan Cuadrado,1000000.0
1479,Samuel Iling-Junior,10000000.0
1480,Samuele Angori,5000000.0
1481,Lorran,7500000.0
1482,Matteo Tramoni,6000000.0
1483,Calvin Stengs,6000000.0
1484,Mehdi Léris,2000000.0
1485,Rafiu Durosinmi,7500000.0
1486,Henrik Meister,5000000.0
1487,Filip Stojilkovic,3000000.0
1488,Stefano Moreo,1500000.0
1489,Wladimiro Falcone,3500000.0
1490,Christian Früchtl,1000000.0
1491,Jasper Samooja,75000.0
1492,Tiago Gabriel,15000000.0
1493,Jamil Siebert,3800000.0
1494,Gaspar,3500000.0
1495,Gaby Jean,2000000.0
1496,Matías Pérez,500000.0
1497,Antonino Gallo,4000000.0
1498,Corrie Ndaba,900000.0
1499,Danilo Veiga,2000000.0
1500,Ylber Ramadani,1800000.0
1501,Sadik Fofana,600000.0
1502,Oumar Ngom,600000.0
1503,Medon Berisha,6000000.0
1504,Lassana Coulibaly,2500000.0
1505,Thórir Jóhann Helgason,2300000.0
1506,Álex Sala,1500000.0
1507,Omri Gandelman,5000000.0
1508,Filip Marchwinski,2500000.0
1509,Riccardo Sottil,3500000.0
1510,Lameck Banda,3000000.0
1511,Santiago Pierotti,3500000.0
1512,Konan N’Dri,1500000.0
1513,Francesco Camarda,15000000.0
1514,Nikola Stulic,4500000.0
1515,Walid Cheddira,2300000.0
1516,Lorenzo Montipò,2000000.0
1517,Simone Perilli,400000.0
1518,Giacomo Toniolo,75000.0
1519,Arthur Borghi,50000.0
1520,Victor Nelsson,7500000.0
1521,Armel Bella-Kotchap,7500000.0
1522,Nicolás Valentini,5000000.0
1523,Tobias Slotsager,2000000.0
1524,Andrias Edmundsson,800000.0
1525,Martin Frese,2500000.0
1526,Domagoj Bradarić,2500000.0
1527,Rafik Belghali,7000000.0
1528,Pol Lirola,2000000.0
1529,Fallou Cham,1000000.0
1530,Daniel Oyegoke,500000.0
1531,Moatasem Al-Musrati,7000000.0
1532,Cheikh Niasse,2500000.0
1533,Sandi Lovrić,6000000.0
1534,Suat Serdar,4500000.0
1535,Antoine Bernede,3500000.0
1536,Abdou Harroui,1800000.0
1537,Roberto Gagliardini,1400000.0
1538,Jean-Daniel Akpa Akpro,500000.0
1539,Tomas Suslov,5000000.0
1540,Gift Orban,8500000.0
1541,Amin Sarr,3000000.0
1542,Kieron Bowie,2700000.0
1543,Daniel Mosquera,2500000.0
1544,Isaac,700000.0
1545,Junior Ajayi,300000.0
1546,Emil Audero,3200000.0
1547,Marco Silvestri,500000.0
1548,Lapo Nava,100000.0
1549,Mikayil Faye,6000000.0
1550,Filippo Terracciano,4500000.0
1551,Sebastiano Luperto,4000000.0
1552,Federico Baschirotto,4000000.0
1553,Matteo Bianchetti,800000.0
1554,Francesco Folino,700000.0
1555,Federico Ceccherini,400000.0
1556,Giuseppe Pezzella,2500000.0
1557,Tommaso Barbieri,4000000.0
1558,Romano Floriani Mussolini,2500000.0
1559,Alberto Grassi,1800000.0
1560,Warren Bondo,8500000.0
1561,Martín Payero,6000000.0
1562,Jari Vandeputte,4000000.0
1563,Morten Thorsby,3000000.0
1564,Michele Collocolo,3000000.0
1565,Youssef Maleh,1000000.0
1566,Alessio Zerbin,2200000.0
1567,Faris Moumbagna,5000000.0
1568,Antonio Sanabria,2500000.0
1569,Federico Bonazzoli,2200000.0
1570,David Okereke,1500000.0
1571,Milan Djuric,1000000.0
1572,Jamie Vardy,1000000.0
1573,Jonas Urbig,12000000.0
1574,Manuel Neuer,4000000.0
1575,Sven Ulreich,500000.0
1576,Leon Klanac,150000.0
1577,Dayot Upamecano,70000000.0
1578,Jonathan Tah,30000000.0
1579,Min-jae Kim,25000000.0
1580,Hiroki Ito,18000000.0
1581,Alphonso Davies,50000000.0
1582,Raphaël Guerreiro,6000000.0
1583,Konrad Laimer,32000000.0
1584,Josip Stanisic,32000000.0
1585,Aleksandar Pavlovic,65000000.0
1586,Joshua Kimmich,40000000.0
1587,Tom Bischof,40000000.0
1588,Leon Goretzka,15000000.0
1589,Bara Sapoko Ndiaye,300000.0
1590,Jamal Musiala,130000000.0
1591,Lennart Karl,60000000.0
1592,Luis Díaz,70000000.0
1593,Michael Olise,130000000.0
1594,Serge Gnabry,20000000.0
1595,Harry Kane,65000000.0
1596,Nicolas Jackson,45000000.0
1597,Gregor Kobel,40000000.0
1598,Alexander Meyer,800000.0
1599,Patrick Drewes,400000.0
1600,Silas Ostrzinski,200000.0
1601,Nico Schlotterbeck,55000000.0
1602,Waldemar Anton,18000000.0
1603,Ramy Bensebaini,7000000.0
1604,Emre Can,6000000.0
1605,Niklas Süle,5000000.0
1606,Filippo Mane,2500000.0
1607,Luca Reggiani,1000000.0
1608,Daniel Svensson,22000000.0
