,Name,Value (€)
823,Alexander Sørloth,25000000.0
824,Omar Janneh,1000000.0
825,Adrián Niño,800000.0
826,Borja Garcés,300000.0
827,Unai Simón,28000000.0
828,Julen Agirrezabala,15000000.0
829,Álex Padilla,3000000.0
830,Oier Gastesi,150000.0
831,Dani Vivian,40000000.0
832,Aitor Paredes,22000000.0
833,Yeray Álvarez,7000000.0
834,Unai Núñez,3000000.0
835,Unai Egiluz,600000.0
836,Aimar Duñabeitia,150000.0
837,Ander Izagirre,50000.0
838,Adama Boiro,2500000.0
839,Yuri Berchiche,1400000.0
840,Andoni Gorosabel,5000000.0
841,Iñigo Lekue,2000000.0
842,Óscar de Marcos,1500000.0
843,Mikel Vesga,2500000.0
844,Mikel Jauregizar,30000000.0
845,Beñat Prados,18000000.0
846,Iñigo Ruiz de Galarreta,3000000.0
847,Ander Herrera,800000.0
848,Alejandro Rego,300000.0
849,Oihan Sancet,60000000.0
850,Unai Gómez,6000000.0
851,Peio Canales,1000000.0
852,Nico Williams,70000000.0
853,Álex Berenguer,9000000.0
854,Álvaro Djaló,5000000.0
855,Nico Serrano,1200000.0
856,Iker Varela,300000.0
857,Iñaki Williams,15000000.0
858,Adu Ares,1600000.0
859,Aingeru Olabarrieta,500000.0
860,Endika Buján,300000.0
861,Maroan Sannadi,10000000.0
862,Gorka Guruzeta,9000000.0
863,Javi Martón,500000.0
864,Luiz Júnior,10000000.0
865,Diego Conde,7500000.0
866,Iker Álvarez,800000.0
867,Rubén Gómez,100000.0
868,Logan Costa,18000000.0
869,Juan Foyth,15000000.0
870,Willy Kambwala,4000000.0
871,Eric Bailly,2000000.0
872,Raúl Albiol,1000000.0
873,Antonio Espigares,500000.0
874,Jean Ives Valou,200000.0
875,Sergi Cardona,10000000.0
876,Alfonso Pedraza,2500000.0
877,Juan Bernat,2000000.0
878,Arnau Solà,400000.0
879,Pau Navarro,3000000.0
880,Kiko Femenía,900000.0
881,Pape Gueye,15000000.0
882,Santi Comesaña,8000000.0
883,Ramón Terrats,4000000.0
884,Dani Parejo,1500000.0
885,Dani Requena,400000.0
886,Thiago Ojeda,250000.0
887,Alassane Diatta,200000.0
888,Denis Suárez,1200000.0
889,Álex Baena,55000000.0
890,Arnaut Danjuma,4000000.0
891,Yéremy Pino,30000000.0
892,Ilias Akhomach,15000000.0
893,Tajon Buchanan,6000000.0
894,Nicolas Pépé,6000000.0
895,Thierno Barry,20000000.0
896,Ayoze Pérez,10000000.0
897,Karl Etta Eyong,5000000.0
898,Gerard Moreno,4000000.0
899,Pau Cabanes,800000.0
900,Álex Remiro,18000000.0
901,Unai Marrero,600000.0
902,Aitor Fraga,500000.0
903,Egoitz Arana,50000.0
904,Nayef Aguerd,18000000.0
905,Igor Zubeldia,12000000.0
906,Jon Martín,8000000.0
907,Jon Pacheco,6000000.0
908,Aritz Elustondo,3000000.0
909,Luken Beitia,300000.0
910,Sergio Gómez,20000000.0
911,Javi López,7500000.0
912,Aihen Muñoz,4000000.0
913,Jon Balda,300000.0
914,Jon Aramburu,15000000.0
915,Hamari Traoré,2000000.0
916,Álvaro Odriozola,1000000.0
917,Iñaki Rupérez,300000.0
918,Martín Zubimendi,60000000.0
919,Urko González de Zárate,5000000.0
920,Luka Sucic,15000000.0
921,Beñat Turrientes,10000000.0
922,Jon Ander Olasagasti,4000000.0
923,Mikel Rodriguez,250000.0
924,Brais Méndez,22000000.0
925,Arsen Zakharyan,9000000.0
926,Pablo Marín,8000000.0
927,Jon Magunazelaia,600000.0
928,Mikel Goti,400000.0
929,Ander Barrenetxea,15000000.0
930,Sheraldo Becker,2500000.0
931,Arkaitz Mariezkurrena,700000.0
932,Alex Marchal,500000.0
933,Takefusa Kubo,30000000.0
934,Dani Díaz,300000.0
935,Mikel Oyarzabal,25000000.0
936,Orri Óskarsson,15000000.0
937,Umar Sadiq,5000000.0
938,Ekain Orobengoa,250000.0
939,Rui Silva,7000000.0
940,Fran Vieites,2000000.0
941,Adrián,500000.0
942,Guilherme Fernandes,150000.0
943,Germán García,50000.0
944,Natan,9000000.0
945,Diego Llorente,6000000.0
946,Nobel Mendy,4000000.0
947,Marc Bartra,1000000.0
948,Sergio Arribas,400000.0
949,Rudy Kohon,400000.0
950,Romain Perraud,5000000.0
951,Ricardo Rodríguez,2000000.0
952,Lucas Alcázar,300000.0
953,Xavi Pleguezuelo,100000.0
954,Ángel Ortiz,2500000.0
955,Héctor Bellerín,2000000.0
956,Youssouf Sabaly,1800000.0
957,Pablo Busto,300000.0
958,Johnny Cardoso,25000000.0
959,Marc Roca,6000000.0
960,William Carvalho,1500000.0
961,Carlos Guirao,300000.0
962,Sergi Altimira,15000000.0
963,Pablo Fornals,6000000.0
964,Mateo Flores,1000000.0
965,Giovani Lo Celso,15000000.0
966,Nabil Fekir,7000000.0
967,Isco,6000000.0
968,Dani Pérez,500000.0
969,Carlos Reina,300000.0
970,Assane Diao,30000000.0
971,Jesús Rodríguez,30000000.0
972,Abde Ezzalzouli,12000000.0
973,Juanmi,2000000.0
974,Pablo García,5000000.0
975,Aitor Ruibal,3500000.0
976,Rodri Sánchez,2700000.0
977,Iker Losada,1500000.0
978,Vitor Roque,20000000.0
979,Cucho Hernández,18000000.0
980,Chimy Ávila,2000000.0
981,Cédric Bakambu,1500000.0
982,Marcos Fernández,400000.0
983,Giorgi Mamardashvili,30000000.0
984,Stole Dimitrievski,2500000.0
985,Jaume Doménech,400000.0
986,Vicent Abril,200000.0
987,Cristhian Mosquera,30000000.0
988,César Tárrega,10000000.0
989,Yarek Gasiorowski,7500000.0
990,Mouctar Diakhaby,2000000.0
991,Cenk Özkacar,1200000.0
992,Maximiliano Caufriez,1000000.0
993,Álex Serradell,150000.0
994,Iker Córdoba,100000.0
995,José Gayà,9000000.0
996,Jesús Vázquez,3000000.0
997,Ro Abajas,100000.0
998,Thierry Correia,3000000.0
999,Dimitri Foulquier,1500000.0
1000,Rubén Iranzo,300000.0
1001,Enzo Barrenechea,10000000.0
1002,Pepelu,9000000.0
1003,Hugo Guillamón,2500000.0
1004,Javi Guerra,25000000.0
1005,Pedro Alemañ,200000.0
1006,Lucas Núñez,25000.0
1007,André Almeida,10000000.0
1008,Iván Jaime,5000000.0
1009,Luis Rioja,2000000.0
1010,Sergi Canós,1000000.0
1011,Warren Madrigal,400000.0
1012,Pablo López,50000.0
1013,Diego López,15000000.0
1014,Fran Pérez,3000000.0
1015,David Otorbi,500000.0
1016,Martín Tejón,500000.0
1017,Hamza Bellari,100000.0
1018,Ismael Santana,25000.0
1019,Hugo Duro,14000000.0
1020,Dani Gómez,1000000.0
1021,Alberto Marí,1000000.0
1022,Rafa Mir,800000.0
1023,Pau López,2500000.0
1024,Paulo Gazzaniga,2500000.0
1025,Vladyslav Krapyvtsov,200000.0
1026,Juan Carlos,100000.0
1027,Ladislav Krejci,12000000.0
1028,Alejandro Francés,2000000.0
1029,Daley Blind,1500000.0
1030,David López,500000.0
1031,Juanpe,600000.0
1032,Miguel Gutiérrez,20000000.0
1033,Arnau Martínez,10000000.0
1034,Oriol Romeu,1200000.0
1035,Selvi Clua,300000.0
1036,Yangel Herrera,15000000.0
1037,Donny van de Beek,5000000.0
1038,Arthur Melo,5000000.0
1039,Jhon Solís,2500000.0
1040,Iván Martín,6000000.0
1041,Gabriel Misehouy,1000000.0
1042,Bryan Gil,15000000.0
1043,Joel Roca,1000000.0
1044,Toni Villa,800000.0
1045,Min-su Kim,300000.0
1046,Viktor Tsygankov,18000000.0
1047,Yáser Asprilla,15000000.0
1048,Portu,1800000.0
1049,Iker Almena,1300000.0
1050,Abel Ruiz,4000000.0
1051,Bojan Miovski,2500000.0
1052,Cristhian Stuani,1000000.0
1053,Iván Villar,900000.0
1054,Vicente Guaita,700000.0
1055,Marc Vidal,300000.0
1056,Coke Carrillo,200000.0
1057,César Fernández,200000.0
1058,Javi Rodríguez,15000000.0
1059,Carl Starfelt,6000000.0
1060,Carlos Domínguez,3000000.0
1061,Marcos Alonso,1500000.0
1062,Joseph Aidoo,1200000.0
1063,Yoel Lago,1000000.0
1064,Mihailo Ristic,900000.0
1065,Tincho Conde,300000.0
1066,Óscar Mingueza,20000000.0
1067,Sergio Carreira,4000000.0
1068,Javier Manquillo,1000000.0
1069,Damián Rodríguez,3000000.0
1070,Jailson,1000000.0
1071,Fran Beltrán,8000000.0
1072,Ilaix Moriba,6000000.0
1073,Hugo Sotelo,4000000.0
1074,Luca de la Torre,2000000.0
1075,Miguel Román,400000.0
1076,Fer López,5000000.0
1077,Hugo Álvarez,7500000.0
1078,Alfon González,5000000.0
1079,Williot Swedberg,5000000.0
1080,Jonathan Bamba,3500000.0
1081,Franco Cervi,800000.0
1082,Tadeo Allende,2000000.0
1083,Jones El-Abdellaoui,1500000.0
1084,Anastasios Douvikas,10000000.0
1085,Pablo Durán,3500000.0
1086,Borja Iglesias,3000000.0
1087,Iago Aspas,2000000.0
1088,Álvaro Fernández,2000000.0
1089,Ørjan Nyland,900000.0
1090,Alberto Flores,300000.0
1091,Matías Árbol,100000.0
1092,Loïc Badé,25000000.0
1093,Kike Salas,8000000.0
1094,Marcão,2000000.0
1095,Tanguy Nianzou,1500000.0
1096,Ramón Martínez,1000000.0
1097,Andrés Castrín,250000.0
1098,Adrià Pedrosa,7000000.0
1099,Diego Hormigo,300000.0
1100,Oso,200000.0
1101,José Ángel Carmona,12000000.0
1102,Juanlu Sánchez,12000000.0
1103,Gonzalo Montiel,5000000.0
1104,Darío Benavides,300000.0
1105,Lucien Agoumé,8000000.0
1106,Nemanja Gudelj,3000000.0
1107,Albert Sambi Lokonga,8000000.0
1108,Djibril Sow,7500000.0
1109,Saúl Ñíguez,3000000.0
1110,Manu Bueno,1500000.0
1111,Pedro Ortiz,600000.0
1112,Pablo Rivera,200000.0
1113,Alberto Collado,200000.0
1114,Lulo Dasilva,150000.0
1115,Stanis Idumbo,2500000.0
1116,Suso,1500000.0
1117,Rubén Vargas,7000000.0
1118,Lucas Ocampos,6000000.0
1119,Chidera Ejuke,4000000.0
1120,Isra Domínguez,200000.0
1121,Dodi Lukébakio,20000000.0
1122,Peque Fernández,3500000.0
1123,Isaac Romero,6000000.0
1124,Akor Adams,5000000.0
1125,Kelechi Iheanacho,4500000.0
1126,Álvaro García Pascual,1000000.0
1127,Mateo Mejía,400000.0
1128,Leandro Antonetti,300000.0
1129,Joan García,25000000.0
1130,Fernando Pacheco,800000.0
1131,Ángel Fortuño,300000.0
1132,Pol Tristán,100000.0
1133,Llorenç Serred,25000.0
1134,Marash Kumbulla,7500000.0
1135,Fernando Calero,1500000.0
1136,Leandro Cabrera,1000000.0
1137,Sergi Gómez,600000.0
1138,José Luis Català,150000.0
1139,Pablo Ramón,100000.0
1140,Roger Hinojo,50000.0
1141,Carlos Romero,5000000.0
1142,Brian Oliván,1800000.0
1143,Omar El Hilali,15000000.0
1144,Álvaro Tejero,1800000.0
1145,José Ángel López,150000.0
1146,Alex Král,6000000.0
1147,Pol Lozano,5000000.0
1148,Edu Expósito,3000000.0
1149,José Gragera,2000000.0
1150,Álvaro Aguado,1800000.0
1151,Justin Smith,300000.0
1152,Rafel Bauzà,200000.0
1153,Javi Puado,10000000.0
1154,Naci Ünüvar,2000000.0
1155,Pere Milla,1200000.0
1156,Alex Almansa,200000.0
1157,Jofre Carreras,3000000.0
1158,Antoniu Roca,1800000.0
1159,Salvi Sánchez,600000.0
1160,Roberto Fernández,6000000.0
1161,Irvin Cardona,2500000.0
1162,Alejo Veliz,2500000.0
1163,Walid Cheddira,2500000.0
1164,Omar Sadik,500000.0
1165,Augusto Batalla,6000000.0
1166,Dani Cárdenas,1800000.0
1167,Miguel Ángel Morro,300000.0
1168,Abdul Mumin,5000000.0
1169,Florian Lejeune,2500000.0
1170,Pelayo Fernández,500000.0
1171,Aridane Hernández,300000.0
1172,Pep Chavarría,5000000.0
1173,Alfonso Espino,1200000.0
1174,Andrei Rațiu,12000000.0
1175,Iván Balliu,1400000.0
1176,Gerard Gumbau,1500000.0
1177,Pedro Díaz,3000000.0
1178,Unai López,2500000.0
1179,Óscar Valentín,2500000.0
1180,Pathé Ciss,2000000.0
1181,Diego Méndez,100000.0
1182,James Rodríguez,2500000.0
1183,Randy Nteka,1500000.0
1184,Joni Montiel,800000.0
1185,Óscar Trejo,500000.0
1186,Álvaro García,2000000.0
1187,Jorge de Frutos,4000000.0
1188,Adrián Embarba,1200000.0
1189,Isi Palazón,3500000.0
1190,Sergio Camello,3000000.0
1191,Raúl de Tomás,700000.0
1192,Sergi Guardiola,500000.0
1193,Etienne Eto'o,200000.0
1194,Sergio Herrera,3000000.0
1195,Aitor Fernández,700000.0
1196,Pablo Valencia,200000.0
1197,Dimitrios Stamatakis,200000.0
1198,Rafa Fernández,25000.0
1199,Enzo Boyomo,20000000.0
1200,Jorge Herrando,4000000.0
1201,Alejandro Catena,3000000.0
1202,Unai García,800000.0
1203,Ismael Sierra,200000.0
1204,Abel Bretones,4000000.0
1205,Juan Cruz,1500000.0
1206,Jesús Areso,12000000.0
1207,Nacho Vidal,1800000.0
1208,Rubén Peña,1200000.0
1209,Iñigo Arguibide,200000.0
1210,Lucas Torró,3000000.0
1211,Iker Muñoz,3000000.0
1212,Jon Moncayola,7000000.0
1213,Pablo Ibáñez,2000000.0
1214,Asier Osambela,500000.0
1215,Jon García,300000.0
1216,Aimar Oroz,15000000.0
1217,Moi Gómez,2000000.0
1218,Javi Martínez,800000.0
1219,Bryan Zaragoza,12000000.0
1220,José Manuel Arnáiz,1500000.0
1221,Rubén García,2000000.0
1222,Iker Benito,1500000.0
1223,Kike Barja,1500000.0
1224,Ante Budimir,5000000.0
1225,Raúl García,3000000.0
1226,Sixtus Ogbuehi,200000.0
1227,Carlos Lumbreras,150000.0
1228,Edgar Badia,600000.0
1229,Miguel San Román,600000.0
1230,Matías Dituro,200000.0
1231,David Affengruber,5000000.0
1232,Bambo Diaby,800000.0
1233,John Donald,800000.0
1234,Matia Barzic,500000.0
1235,Pedro Bigas,450000.0
1236,Álex Martín,400000.0
1237,Mario Gaspar,300000.0
1238,José Salinas,3000000.0
1239,Jairo Izquierdo,600000.0
1240,Carlos Clerc,400000.0
1241,Álvaro Núñez,1500000.0
1242,Marc Aguado,1400000.0
1243,Cristian Salvador,750000.0
1244,Gerard Hernández,500000.0
1245,Aleix Febas,2200000.0
1246,Raúl Guti,1500000.0
1247,Rodrigo Mendoza,1000000.0
1248,Mario Guilabert,100000.0
1249,Luis Roldán,50000.0
1250,Nicolás Fernández Mercau,4000000.0
1251,Nicolás Castro,3500000.0
1252,Óscar Plano,500000.0
1253,Yago Santiago,800000.0
1254,Elbasan Rashani,600000.0
1255,Rafa Núñez,300000.0
1256,Pejiño,800000.0
1257,Josan,450000.0
1258,Héctor Peña,150000.0
1259,Adam Boayar,500000.0
1260,Ali Houary,150000.0
1261,Didac Castellá,25000.0
1262,Agustín Álvarez,4000000.0
1263,Mourad El Ghezouani,1400000.0
1264,Sory Kaba,1000000.0
1265,Andrés Fernández,250000.0
1266,Alfonso Pastor,200000.0
1267,Adrián Dela,1200000.0
1268,Unai Elgezabal,700000.0
1269,Jorge Cabello,700000.0
1270,Ignasi Miquel,600000.0
1271,Diego Pampín,1200000.0
1272,Marcos Navarro,300000.0
1273,Manu Sánchez,6000000.0
1274,Xavi Grande,200000.0
1275,Oriol Rey,1600000.0
1276,Sergio Lozano,1500000.0
1277,Ángel Algobia,800000.0
1278,Vicente Iborra,200000.0
1279,Giorgi Kochorashvili,5000000.0
1280,Pablo Martínez,2000000.0
1281,Carlos Álvarez,6000000.0
1282,Óscar Clemente,500000.0
1283,Roger Brugué,2000000.0
1284,Carlos Espí,2000000.0
1285,Iván Romero,1500000.0
1286,Fabri,1000000.0
1287,Álex Forés,700000.0
1288,Mohamed Bouldini,600000.0
1289,José Luis Morales,500000.0
1290,Dominik Greif,6000000.0
1291,Leo Román,5000000.0
1292,Iván Cuéllar,100000.0
1293,Pere García,50000.0
1294,Martin Valjent,6000000.0
1295,José Copete,3000000.0
1296,Siebe Van der Heyden,2500000.0
1297,Antonio Raíllo,1800000.0
1298,Sebas Wade,25000.0
1299,Johan Mojica,2000000.0
1300,Toni Lato,1800000.0
1301,Pablo Maffeo,5000000.0
1302,Mateu Morey,800000.0
1303,Samú Costa,15000000.0
1304,Omar Mascarell,900000.0
1305,Sergi Darder,4000000.0
1306,Manu Morlanes,2500000.0
1307,Antonio Sánchez,2500000.0
1308,Jan Salas,100000.0
1309,Daniel Luna,500000.0
1310,Javi Llabrés,800000.0
1311,Robert Navarro,6000000.0
1312,Takuma Asano,2500000.0
1313,Valery Fernández,2000000.0
1314,Vedat Muriqi,5000000.0
1315,Cyle Larin,3500000.0
1316,Abdón Prats,1200000.0
1317,Marc Domènech,1000000.0
1318,David Soria,3000000.0
1319,Jiri Letacek,2000000.0
1320,Jorge Benito,25000.0
1321,Omar Alderete,8000000.0
1322,Dakonam Djené,1800000.0
1323,Juan Berrocal,1500000.0
1324,Domingos Duarte,800000.0
1325,Nabil Aberdin,700000.0
1326,Luca Lohr,150000.0
1327,Guillem Trilla,25000.0
1328,Diego Rico,1200000.0
1329,David Argüelles,100000.0
1330,Gorka Rivera,100000.0
1331,Juan Iglesias,3500000.0
1332,Allan Nyom,300000.0
1333,Ismael Bekhoucha,300000.0
1334,Mauro Arambarri,12000000.0
1335,Luis Milla,3500000.0
1336,Carles Aleñá,2500000.0
1337,John Patrick,1200000.0
1338,Yellu Santiago,900000.0
1339,Alberto Risco,200000.0
1340,Coba da Costa,3000000.0
1341,Abdoulaye Keita,200000.0
1342,Álex Sola,2500000.0
1343,Carles Pérez,2000000.0
1344,Peter Federico,1200000.0
1345,Christantus Uche,15000000.0
1346,Borja Mayoral,7500000.0
1347,Álvaro Rodríguez,2500000.0
1348,Bertuğ Yıldırım,2000000.0
1349,Aarón Escandell,1000000.0
1350,Quentin Braat,500000.0
1351,Miguel Narváez,75000.0
1352,David Costas,1400000.0
1353,Dani Calvo,1200000.0
1354,Oier Luengo,1000000.0
1355,Marco Esteban,200000.0
1356,Jaime Vázquez,150000.0
1357,Rahim Alhassane,1200000.0
1358,Carlos Pomares,300000.0
1359,Omar Falah,50000.0
1360,Lucas Ahijado,800000.0
1361,Álvaro Lemos,500000.0
1362,Santiago Colombatto,3000000.0
1363,César de la Hoz,350000.0
1364,Jaime Seoane,2000000.0
1365,Carlos Dotor,1000000.0
1366,Kwasi Sibo,1000000.0
1367,Alberto del Moral,800000.0
1368,Santi Cazorla,200000.0
1369,Álex Cardero,400000.0
1370,Francisco Portillo,300000.0
1371,Ilyas Chaira,2500000.0
1372,Sebas Moyano,1600000.0
1373,Borja Sánchez,1000000.0
1374,Masca,800000.0
1375,Haissem Hassan,2500000.0
1376,Paulino de la Fuente,1400000.0
1377,Alemão,3500000.0
1378,Federico Viñas,2000000.0
1379,Daniel Paraschiv,1000000.0
1380,Santi Miguélez,150000.0
1381,Antonio Sivera,6000000.0
1382,Jesús Owono,900000.0
1383,Adrián Rodríguez,200000.0
1384,Grégoire Swiderski,150000.0
1385,Abdel Abqar,7500000.0
1386,Facundo Garcés,2000000.0
1387,Moussa Diarra,1800000.0
1388,Adrián Pica,1200000.0
1389,Aleksandar Sedlar,300000.0
1390,Eneko Ortiz,150000.0
1391,Nahuel Tenaglia,3000000.0
1392,Hugo Novoa,1500000.0
1393,Egoitz Muñoz,200000.0
1394,Alejandro Jay,150000.0
1395,Antonio Blanco,10000000.0
1396,Carlos Protesoni,1200000.0
1397,Ander Guevara,3500000.0
1398,Jon Guridi,3000000.0
1399,Joan Jordán,2500000.0
1400,Daouda Doumbia,200000.0
1401,Lander Pinillos,150000.0
1402,Tomás Conechny,1800000.0
1403,Abde Rebbach,700000.0
1404,Carlos Vicente,10000000.0
1405,Luka Romero,4000000.0
1406,Julen Lartitegi,50000.0
1407,Stoichkov,1500000.0
1408,Joaquín Panichelli,7000000.0
1409,Toni Martínez,2500000.0
1410,Asier Villalibre,1200000.0
1411,Kike García,900000.0
1412,Josep Martínez,12000000.0
1413,Yann Sommer,4000000.0
1414,Alessandro Calligaris,350000.0
1415,Raffaele Di Gennaro,300000.0
1416,Alessandro Bastoni,80000000.0
1417,Yann Bisseck,35000000.0
1418,Benjamin Pavard,25000000.0
1419,Stefan de Vrij,5000000.0
1420,Tomás Palacios,4000000.0
1421,Francesco Acerbi,3000000.0
1422,Christos Alexiou,800000.0
1423,Alessandro Fontanarosa,700000.0
1424,Gabriele Re Cecconi,700000.0
1425,Federico Dimarco,50000000.0
1426,Carlos Augusto,26000000.0
1427,Matteo Cocchi,1500000.0
1428,Matteo Motta,200000.0
1429,Denzel Dumfries,35000000.0
1430,Matteo Darmian,2500000.0
1431,Mike Aidoo,500000.0
1432,Hakan Çalhanoğlu,30000000.0
1433,Kristjan Asllani,13000000.0
1434,Mattia Zanchetta,450000.0
1435,Nicolò Barella,75000000.0
1436,Davide Frattesi,35000000.0
1437,Petar Sučić,14000000.0
1438,Piotr Zieliński,10000000.0
1439,Henrikh Mkhitaryan,4000000.0
1440,Thomas Berenbruch,1500000.0
1441,Luka Topalović,1500000.0
1442,Luis Henrique,25000000.0
1443,Nicola Zalewski,12000000.0
1444,Valentín Carboni,12000000.0
1445,Daniele Quieto,250000.0
1446,Giacomo De Pieri,1500000.0
1447,Sebastiano Esposito,8500000.0
1448,Joaquín Correa,3000000.0
1449,Lautaro Martínez,95000000.0
1450,Marcus Thuram,75000000.0
1451,Pio Esposito,25000000.0
1452,Mehdi Taremi,3500000.0
1453,Marko Arnautovic,3000000.0
1454,Matteo Spinaccè,750000.0
1455,Matteo Lavelli,350000.0
1456,Michele Di Gregorio,18000000.0
1457,Mattia Perin,2500000.0
1458,Giovanni Daffara,500000.0
1459,Carlo Pinsoglio,200000.0
1460,Giovanni Garofani,75000.0
1461,Bremer,50000000.0
1462,Pierre Kalulu,28000000.0
1463,Federico Gatti,24000000.0
1464,Daniele Rugani,3000000.0
1465,Javier Gil,1200000.0
1466,Juan Cabal,9000000.0
1467,Jonas Rouhi,2000000.0
1468,Riccardo Turicchia,700000.0
1469,Nicolò Savona,12000000.0
1470,Alberto Costa,10000000.0
1471,Manuel Locatelli,30000000.0
1472,Khéphren Thuram,40000000.0
1473,Douglas Luiz,30000000.0
1474,Weston McKennie,22000000.0
1475,Nicolò Fagioli,18000000.0
1476,Augusto Owusu,700000.0
1477,Timothy Weah,17000000.0
1478,Andrea Cambiaso,35000000.0
1479,Filip Kostić,5000000.0
1480,Filippo Pagnucco,850000.0
1481,Teun Koopmeiners,35000000.0
1482,Vasilije Adžić,4000000.0
1483,Christos Papadopoulos,700000.0
1484,Kenan Yıldız,50000000.0
1485,Samuel Mbangula,14000000.0
1486,Francisco Conceição,28000000.0
1487,Alessandro Pietrelli,800000.0
1488,Lorenzo Anghelè,700000.0
1489,Dušan Vlahović,35000000.0
1490,Randal Kolo Muani,30000000.0
1491,Arkadiusz Milik,2000000.0
1492,Diego Pugno,300000.0
1493,Mike Maignan,25000000.0
1494,Marco Sportiello,1000000.0
1495,Lorenzo Torriani,500000.0
1496,Noah Raveyre,300000.0
1497,Lapo Nava,100000.0
1498,Fikayo Tomori,20000000.0
1499,Malick Thiaw,18000000.0
1500,Strahinja Pavlović,18000000.0
1501,Matteo Gabbia,14000000.0
1502,Filippo Terracciano,3200000.0
1503,Theo Hernández,35000000.0
1504,Davide Bartesaghi,1800000.0
1505,Álex Jiménez,15000000.0
1506,Emerson Royal,9000000.0
1507,Davide Calabria,4500000.0
1508,Alessandro Florenzi,1000000.0
1509,Youssouf Fofana,30000000.0
1510,Ismaël Bennacer,15000000.0
1511,Silvano Vos,1400000.0
1512,Yunus Musah,20000000.0
1513,Ruben Loftus-Cheek,10000000.0
1514,Warren Bondo,10000000.0
1515,Kevin Zeroli,4000000.0
1516,Alexis Saelemaekers,17000000.0
1517,Mattia Liberali,4000000.0
1518,Hugo Cuenca,300000.0
1519,Rafael Leão,70000000.0
1520,Noah Okafor,13000000.0
1521,Riccardo Sottil,5000000.0
1522,Chaka Traorè,1000000.0
1523,Christian Pulisic,50000000.0
1524,Samuel Chukwueze,10000000.0
1525,Bob Murphy Omoregbe,100000.0
1526,Santiago Gimenez,30000000.0
1527,Tammy Abraham,15000000.0
1528,Álvaro Morata,11000000.0
1529,Francesco Camarda,10000000.0
1530,Luka Jović,4500000.0
1531,Alex Meret,18000000.0
1532,Elia Caprile,9000000.0
1533,Simone Scuffet,2000000.0
1534,Nikita Contini,400000.0
1535,Claudio Turi,150000.0
1536,Alessandro Buongiorno,50000000.0
1537,Amir Rrahmani,12000000.0
1538,Rafa Marín,7000000.0
1539,Juan Jesus,1500000.0
1540,Mattia Esposito,75000.0
1541,Mathías Olivera,20000000.0
1542,Leonardo Spinazzola,3500000.0
1543,Giovanni Di Lorenzo,12000000.0
1544,Pasquale Mazzocchi,2500000.0
1545,Stanislav Lobotka,25000000.0
1546,Francesco Gioielli,75000.0
1547,Frank Anguissa,27000000.0
1548,Michael Folorunsho,6000000.0
1549,Luis Hasa,1000000.0
1550,Gennaro Iaccarino,300000.0
1551,Coli Saco,250000.0
1552,Alessio Zerbin,4000000.0
1553,Francesco Mezzoni,200000.0
1554,Gianluca Gaetano,4000000.0
1555,Khvicha Kvaratskhelia,90000000.0
1556,David Neres,30000000.0
1557,Matteo Politano,10000000.0
1558,Cyril Ngonge,8000000.0
1559,Giacomo Raspadori,25000000.0
1560,Romelu Lukaku,22000000.0
1561,Giovanni Simeone,5000000.0
1562,Mile Svilar,25000000.0
1563,Mathew Ryan,2500000.0
1564,Pierluigi Gollini,1000000.0
1565,Renato Marin,500000.0
1566,Evan Ndicka,30000000.0
1567,Gianluca Mancini,15000000.0
1568,Victor Nelsson,10000000.0
1569,Mario Hermoso,7000000.0
1570,Mats Hummels,2000000.0
1571,Chris Smalling,1500000.0
1572,Angeliño,20000000.0
1573,Anass Salah-Eddine,8000000.0
1574,Samuel Dahl,7000000.0
1575,Devyne Rensch,10000000.0
1576,Zeki Çelik,6000000.0
1577,Saud Abdulhamid,3000000.0
1578,Buba Sangaré,1000000.0
1579,Lucas Gourna-Douath,8000000.0
1580,Bryan Cristante,7000000.0
1581,Leandro Paredes,5000000.0
1582,Alessandro Romano,500000.0
1583,Manu Koné,40000000.0
1584,Niccolò Pisilli,13000000.0
1585,Edoardo Bove,5000000.0
1586,Tommaso Baldanzi,12000000.0
1587,Lorenzo Pellegrini,9000000.0
1588,Stephan El Shaarawy,3500000.0
1589,Matías Soulé,30000000.0
1590,João Costa,2800000.0
1591,Paulo Dybala,8000000.0
1592,Artem Dovbyk,30000000.0
1593,Eldor Shomurodov,5000000.0
1594,Marco Carnesecchi,25000000.0
1595,Rui Patrício,800000.0
1596,Paolo Vismara,700000.0
1597,Matevz Dajcar,100000.0
1598,Francesco Rossi,100000.0
1599,Giorgio Scalvini,35000000.0
1600,Isak Hien,30000000.0
1601,Odilon Kossounou,25000000.0
1602,Stefan Posch,8000000.0
1603,Sead Kolasinac,7000000.0
1604,Ben Godfrey,6000000.0
1605,Berat Djimsiti,6000000.0
1606,Rafael Tolói,1400000.0
1607,Relja Obric,800000.0
1608,Tommaso Del Lungo,500000.0
1609,Pietro Comi,250000.0
1610,Pietro Tornaghi,200000.0
1611,Matteo Ruggeri,16000000.0
1612,Marco Palestra,3500000.0
1613,Ibrahim Sulemana,7000000.0
1614,Marten de Roon,5000000.0
1615,Éderson,50000000.0
1616,Mario Pašalić,10000000.0
1617,Marco Brescianini,8000000.0
1618,Lorenzo Riccio,950000.0
1619,Alberto Manzoni,900000.0
1620,Raoul Bellanova,24000000.0
1621,Davide Zappacosta,5000000.0
1622,Juan Cuadrado,1000000.0
